município,saldo,movements,month
140050,-2,120,202307
140060,-6,12,202307
140070,-2,2,202307
150010,26,408,202307
150013,5,33,202307
150020,-48,144,202307
150030,-2,14,202307
150034,-7,241,202307
150040,7,59,202307
150050,-215,265,202307
150060,59,1225,202307
150070,2,8,202307
150080,219,4451,202307
150085,25,137,202307
150090,-7,15,202307
150095,0,18,202307
150100,0,16,202307
150110,1,5,202307
150120,0,10,202307
150125,-8,56,202307
150130,779,2829,202307
150140,2198,17242,202307
150145,0,50,202307
150150,122,864,202307
150157,-15,77,202307
150160,-79,89,202307
150170,178,412,202307
150172,-1,81,202307
150175,-8,10,202307
150178,11,127,202307
150180,27,141,202307
150190,4,28,202307
150195,-1,3,202307
150200,6,16,202307
150210,16,90,202307
150215,410,2772,202307
150220,2,386,202307
150230,44,172,202307
150240,171,2125,202307
150250,6,16,202307
150260,-2,6,202307
150270,157,683,202307
150275,41,173,202307
150276,2,194,202307
150277,-3,133,202307
150280,1,1,202307
150285,5,5,202307
150290,-4,22,202307
150293,81,465,202307
150295,16,120,202307
150300,0,4,202307
150304,-4,80,202307
150307,34,66,202307
150309,16,202,202307
150310,-1,3,202307
150320,11,101,202307
150330,16,50,202307
150340,6,32,202307
150345,-1,125,202307
150350,-1,11,202307
150360,91,1539,202307
150370,-26,118,202307
150375,1,37,202307
150380,17,165,202307
150390,63,235,202307
150400,27,45,202307
150405,1,89,202307
150410,2,2,202307
150420,625,4655,202307
150430,13,23,202307
150440,2,18,202307
150442,14,790,202307
150445,11,99,202307
150450,5,9,202307
150460,5,13,202307
150470,-89,563,202307
150475,47,87,202307
150480,11,59,202307
150490,-1,11,202307
150495,1,17,202307
150497,4,32,202307
150500,6,20,202307
150503,70,466,202307
150506,20,186,202307
150510,-7,125,202307
150520,0,2,202307
150530,133,427,202307
150540,3,9,202307
150543,28,282,202307
150548,-2,122,202307
150549,-3,19,202307
150550,-83,2319,202307
150553,230,6426,202307
150555,12,42,202307
150560,-119,121,202307
150563,8,66,202307
150565,-6,18,202307
150570,1,1,202307
150580,46,108,202307
150590,0,10,202307
150600,18,34,202307
150610,8,26,202307
150611,3,3,202307
150613,115,1309,202307
150616,-3,219,202307
150618,-12,170,202307
150619,8,96,202307
150620,262,532,202307
150630,6,50,202307
150635,10,58,202307
150640,1,1,202307
150650,57,483,202307
150655,0,8,202307
150658,-3,265,202307
150660,10,86,202307
150670,-9,525,202307
150680,151,2533,202307
150690,1,3,202307
150700,30,140,202307
150710,-2,24,202307
150715,-8,70,202307
150720,5,31,202307
150730,-18,580,202307
150740,19,53,202307
150745,50,242,202307
150746,-2,2,202307
150747,-6,20,202307
150750,-6,40,202307
150760,-56,350,202307
150775,-18,68,202307
150780,-5,13,202307
150790,1,27,202307
150795,109,977,202307
150796,19,35,202307
150797,54,90,202307
150800,189,1071,202307
150803,8,34,202307
150805,-10,34,202307
150808,285,689,202307
150810,157,617,202307
150812,16,344,202307
150815,33,167,202307
150820,-15,81,202307
150830,-5,25,202307
150835,13,61,202307
150840,20,766,202307
160005,7,11,202307
160010,0,6,202307
160015,5,21,202307
160020,-11,17,202307
160021,0,6,202307
160023,-1,5,202307
160025,-1,1,202307
160027,-2,90,202307
160030,626,5214,202307
160040,168,236,202307
160050,22,144,202307
160053,50,94,202307
160055,0,2,202307
160060,149,743,202307
160070,-8,18,202307
160080,-13,19,202307
170025,1,15,202307
170030,-2,78,202307
170035,13,31,202307
170040,-123,225,202307
170070,33,149,202307
170100,17,43,202307
170105,-2,2,202307
170110,-3,21,202307
170130,-3,11,202307
170190,-13,23,202307
170200,0,82,202307
170210,249,3031,202307
170215,-3,7,202307
170220,-21,133,202307
170230,-6,38,202307
170240,17,37,202307
170255,2,76,202307
170270,2,4,202307
170290,1,17,202307
170300,4,20,202307
170305,7,37,202307
170307,-6,10,202307
170310,6,18,202307
170320,0,16,202307
170330,0,12,202307
170360,0,8,202307
170370,-17,33,202307
170380,2,14,202307
170382,1,3,202307
170384,18,50,202307
170386,14,122,202307
170388,-5,9,202307
170389,-1,1,202307
170390,-20,66,202307
170410,2,4,202307
170460,4,6,202307
170510,-2,22,202307
170550,45,431,202307
170555,2,4,202307
170560,4,16,202307
170600,3,29,202307
170610,-17,35,202307
170625,3,3,202307
170650,7,55,202307
170700,6,148,202307
170710,18,88,202307
170720,6,56,202307
170730,9,69,202307
170740,3,7,202307
170755,-1,15,202307
170765,-6,30,202307
170770,-4,10,202307
170820,-2,228,202307
170825,1,21,202307
170830,-4,10,202307
170900,5,17,202307
170930,16,230,202307
170950,-54,1394,202307
170980,1,3,202307
171050,1,7,202307
171070,2,4,202307
171090,-4,12,202307
171110,10,22,202307
171150,-3,5,202307
171180,2,6,202307
171190,-2,224,202307
171195,1,15,202307
171200,-11,29,202307
171215,-1,1,202307
171240,3,5,202307
171245,13,15,202307
171250,13,59,202307
171270,13,35,202307
171280,4,14,202307
171320,-7,123,202307
171330,-2,174,202307
171360,19,63,202307
171370,1,5,202307
171380,21,37,202307
171395,-8,20,202307
171420,3,67,202307
171430,-3,3,202307
171488,22,66,202307
171500,-10,16,202307
171510,15,67,202307
171515,2,2,202307
171525,2,10,202307
171550,0,4,202307
171570,11,27,202307
171575,-3,51,202307
171610,99,885,202307
171620,-6,22,202307
171630,-1,23,202307
171650,13,161,202307
171660,10,60,202307
171665,-9,11,202307
171670,5,39,202307
171700,-11,11,202307
171720,1,13,202307
171750,-10,76,202307
171780,-1,7,202307
171790,-9,21,202307
171800,2,8,202307
171820,37,829,202307
171830,0,2,202307
171840,14,34,202307
171845,3,5,202307
171850,3,9,202307
171855,6,6,202307
171865,9,19,202307
171870,0,12,202307
171875,7,29,202307
171880,1,1,202307
171884,-10,20,202307
171886,5,19,202307
171888,-3,51,202307
171889,-6,22,202307
171890,-3,31,202307
171900,-3,3,202307
172000,-4,4,202307
172010,1,3,202307
172015,0,4,202307
172020,3,13,202307
172025,-1,9,202307
172030,4,8,202307
172049,2,20,202307
172065,11,31,202307
172080,-6,22,202307
172085,2,14,202307
172090,4,60,202307
172093,-4,4,202307
172097,4,30,202307
172100,679,8067,202307
172110,19,27,202307
172120,9,123,202307
172125,6,10,202307
172130,0,2,202307
172208,7,47,202307
172210,-27,99,202307
210005,109,1545,202307
210010,5,11,202307
210015,-4,4,202307
210020,-1,5,202307
210030,217,245,202307
210040,1,5,202307
210043,4,48,202307
210047,-16,22,202307
210050,14,74,202307
210055,3,3,202307
210060,-7,31,202307
210070,0,8,202307
210080,-3,53,202307
210083,-1,3,202307
210087,1,1,202307
210090,1,9,202307
210095,9,13,202307
210100,9,29,202307
210110,6,10,202307
210120,-8,658,202307
210125,5,29,202307
210130,3,3,202307
210140,88,2262,202307
210150,36,82,202307
210160,13,243,202307
210170,70,206,202307
210173,1,1,202307
210177,-3,9,202307
210180,-4,4,202307
210190,1,1,202307
210193,3,13,202307
210200,3,29,202307
210203,3,51,202307
210207,0,4,202307
210210,2,40,202307
210220,-3,33,202307
210230,-8,76,202307
210232,20,138,202307
210235,1,3,202307
210237,4,4,202307
210240,-1,1,202307
210255,37,131,202307
210260,-1,7,202307
210270,-2,2,202307
210275,-4,12,202307
210280,25,145,202307
210290,2,26,202307
210300,80,542,202307
210310,1,1,202307
210315,0,2,202307
210317,-3,13,202307
210320,14,174,202307
210325,10,74,202307
210330,121,367,202307
210340,9,85,202307
210350,33,195,202307
210355,1,1,202307
210360,3,83,202307
210370,-4,14,202307
210375,54,112,202307
210380,-4,30,202307
210390,1,1,202307
210400,1,9,202307
210405,8,164,202307
210407,-2,4,202307
210408,-3,11,202307
210409,-1,9,202307
210410,7,51,202307
210420,3,7,202307
210430,48,106,202307
210440,20,26,202307
210450,-1,1,202307
210455,14,270,202307
210460,3,7,202307
210462,-3,5,202307
210465,0,2,202307
210467,10,24,202307
210470,1,1,202307
210480,-70,494,202307
210490,-1,1,202307
210500,0,2,202307
210510,-1,1,202307
210515,26,50,202307
210520,2,4,202307
210530,206,4118,202307
210535,3,7,202307
210540,-17,197,202307
210542,41,157,202307
210545,-1,3,202307
210547,1,1,202307
210550,-16,44,202307
210560,0,6,202307
210570,14,128,202307
210580,29,37,202307
210590,-4,8,202307
210592,3,7,202307
210594,4,10,202307
210596,-2,2,202307
210598,0,10,202307
210600,0,4,202307
210610,-4,72,202307
210630,6,18,202307
210632,-2,32,202307
210635,-1,1,202307
210640,3,9,202307
210650,-11,11,202307
210660,-7,21,202307
210663,-1,11,202307
210667,2,2,202307
210670,-20,50,202307
210675,-10,30,202307
210680,5,9,202307
210690,-3,7,202307
210700,1,5,202307
210710,3,11,202307
210720,3,9,202307
210725,1,1,202307
210730,1,3,202307
210735,-3,7,202307
210740,17,31,202307
210745,-2,4,202307
210750,213,739,202307
210760,0,8,202307
210770,-9,27,202307
210780,2,46,202307
210790,8,28,202307
210800,-13,113,202307
210805,-2,4,202307
210810,-7,13,202307
210820,-55,311,202307
210825,0,2,202307
210830,4,8,202307
210840,0,2,202307
210845,4,24,202307
210850,-8,42,202307
210860,21,235,202307
210870,-11,17,202307
210880,0,2,202307
210890,-2,6,202307
210900,-29,125,202307
210905,1,1,202307
210910,29,285,202307
210923,-2,4,202307
210927,1,3,202307
210940,0,4,202307
210945,-3,59,202307
210950,8,56,202307
210955,4,8,202307
210960,17,73,202307
210970,9,51,202307
210980,7,57,202307
210990,-12,512,202307
211000,-14,84,202307
211003,-25,41,202307
211010,4,16,202307
211020,-6,52,202307
211023,3,3,202307
211027,2,10,202307
211030,295,383,202307
211040,40,58,202307
211050,2,32,202307
211060,-2,44,202307
211065,-7,27,202307
211070,-8,44,202307
211080,-6,20,202307
211085,8,24,202307
211090,-1,1,202307
211100,-1,3,202307
211102,2,2,202307
211105,1,15,202307
211107,-3,11,202307
211110,9,77,202307
211120,-21,1271,202307
211125,-6,22,202307
211130,687,17783,202307
211140,3,11,202307
211150,35,103,202307
211153,-3,17,202307
211157,-1,1,202307
211160,14,166,202307
211163,3,3,202307
211170,-3,3,202307
211172,0,2,202307
211174,-1,1,202307
211176,9,29,202307
211180,8,20,202307
211190,-14,32,202307
211195,16,18,202307
211200,27,183,202307
211210,0,18,202307
211220,64,712,202307
211223,4,52,202307
211230,33,67,202307
211240,-11,17,202307
211245,0,8,202307
211250,22,94,202307
211260,28,102,202307
211270,61,97,202307
211280,2,68,202307
211285,-87,117,202307
211290,6,18,202307
211300,-4,36,202307
211400,1,37,202307
220005,2,10,202307
220010,0,4,202307
220020,7,69,202307
220030,3,27,202307
220040,33,163,202307
220045,0,2,202307
220050,23,55,202307
220060,0,4,202307
220070,1,3,202307
220080,-20,38,202307
220090,-1,1,202307
220095,29,29,202307
220100,1,3,202307
220110,-1,11,202307
220115,-20,468,202307
220117,0,2,202307
220120,6,78,202307
220130,4,8,202307
220140,9,23,202307
220150,-6,24,202307
220155,5,5,202307
220157,2,6,202307
220160,1,9,202307
220170,2,2,202307
220173,-1,1,202307
220177,-5,9,202307
220180,-1,1,202307
220190,38,314,202307
220194,4,6,202307
220196,-9,11,202307
220198,1,1,202307
220200,15,51,202307
220202,5,7,202307
220205,-1,7,202307
220207,6,8,202307
220208,11,85,202307
220209,0,2,202307
220211,-4,16,202307
220213,0,2,202307
220217,-1,1,202307
220220,27,149,202307
220225,1,1,202307
220230,37,105,202307
220240,-6,12,202307
220245,6,12,202307
220250,-5,7,202307
220253,-1,3,202307
220255,3,7,202307
220260,41,55,202307
220265,0,2,202307
220270,3,15,202307
220271,5,7,202307
220272,0,2,202307
220273,2,6,202307
220275,1,5,202307
220277,-2,2,202307
220280,-3,3,202307
220285,3,5,202307
220290,-22,132,202307
220300,0,2,202307
220310,-8,22,202307
220320,2,12,202307
220323,1,49,202307
220325,-1,7,202307
220327,-6,6,202307
220330,13,57,202307
220335,0,6,202307
220340,-1,3,202307
220345,-29,35,202307
220350,8,48,202307
220360,-1,31,202307
220370,4,90,202307
220375,1,1,202307
220380,3,3,202307
220390,-32,586,202307
220410,2,14,202307
220420,0,2,202307
220430,-1,21,202307
220435,26,30,202307
220440,8,30,202307
220450,-9,75,202307
220460,0,4,202307
220465,6,14,202307
220470,7,31,202307
220480,3,3,202307
220490,1,3,202307
220500,0,4,202307
220510,87,103,202307
220515,1,5,202307
220520,5,21,202307
220525,2,2,202307
220527,0,4,202307
220530,-3,11,202307
220540,3,15,202307
220550,37,95,202307
220551,-1,3,202307
220552,-1,3,202307
220553,2,4,202307
220555,2,2,202307
220556,-4,12,202307
220557,1,1,202307
220558,10,10,202307
220560,0,10,202307
220570,4,108,202307
220580,1,29,202307
220585,-1,1,202307
220590,4,14,202307
220595,-2,36,202307
220600,0,10,202307
220605,1,3,202307
220610,-1,5,202307
220620,12,40,202307
220630,-4,8,202307
220635,-1,1,202307
220640,-5,21,202307
220650,2,2,202307
220660,2,38,202307
220665,1,1,202307
220667,0,4,202307
220669,2,2,202307
220670,3,11,202307
220672,5,41,202307
220675,-1,3,202307
220690,36,38,202307
220700,62,220,202307
220720,-3,3,202307
220730,-3,3,202307
220735,-65,81,202307
220740,2,12,202307
220750,-2,6,202307
220755,4,4,202307
220760,-14,20,202307
220770,1084,2342,202307
220775,1,1,202307
220777,-1,1,202307
220779,1,1,202307
220780,6,52,202307
220785,1,1,202307
220790,10,46,202307
220793,-2,2,202307
220795,0,4,202307
220800,71,669,202307
220810,1,3,202307
220820,-4,8,202307
220830,-1,73,202307
220840,332,794,202307
220850,-2,4,202307
220855,13,13,202307
220860,-1,1,202307
220865,-7,41,202307
220870,-3,3,202307
220880,7,37,202307
220887,-1,1,202307
220890,255,399,202307
220900,-1,3,202307
220910,-2,2,202307
220920,-24,118,202307
220930,1,13,202307
220937,2,4,202307
220940,6,16,202307
220965,3,5,202307
220975,2,2,202307
220980,7,13,202307
220985,3,3,202307
220990,-1,1,202307
221000,-10,54,202307
221005,-1,1,202307
221010,-1,3,202307
221020,1,5,202307
221030,-1,1,202307
221035,-1,1,202307
221037,1,1,202307
221040,2,12,202307
221050,18,32,202307
221060,20,180,202307
221062,3,5,202307
221063,71,201,202307
221065,2,2,202307
221070,2,10,202307
221080,-1,33,202307
221090,-11,15,202307
221093,-9,11,202307
221095,1,1,202307
221097,1,1,202307
221100,1068,12992,202307
221110,358,550,202307
221120,35,437,202307
221130,16,62,202307
221135,3,5,202307
221140,1,1,202307
230010,-11,475,202307
230015,-4,44,202307
230020,52,200,202307
230030,0,46,202307
230040,-1,1,202307
230050,0,4,202307
230060,3,3,202307
230070,-2,28,202307
230075,88,150,202307
230080,1,3,202307
230090,-5,13,202307
230100,282,1602,202307
230110,251,677,202307
230120,12,90,202307
230125,1,7,202307
230130,6,18,202307
230140,0,4,202307
230150,-5,5,202307
230160,4,32,202307
230170,-7,13,202307
230180,51,53,202307
230185,1,45,202307
230190,116,582,202307
230195,8,30,202307
230200,7,21,202307
230205,0,10,202307
230210,-1,107,202307
230220,60,280,202307
230230,-10,32,202307
230240,-1,63,202307
230250,-31,571,202307
230260,-199,421,202307
230270,44,70,202307
230280,72,334,202307
230290,0,6,202307
230300,-2,18,202307
230310,2,16,202307
230320,-4,28,202307
230330,11,19,202307
230340,3,9,202307
230350,61,395,202307
230360,8,12,202307
230365,5,7,202307
230370,343,2869,202307
230380,6,34,202307
230390,-2,4,202307
230393,-1,3,202307
230395,17,65,202307
230400,-3,11,202307
230410,20,460,202307
230420,26,848,202307
230423,1,5,202307
230425,78,230,202307
230426,-3,5,202307
230427,0,4,202307
230428,359,3411,202307
230430,-37,45,202307
230435,-1,71,202307
230440,3209,49773,202307
230445,35,165,202307
230450,77,221,202307
230460,0,2,202307
230465,0,2,202307
230470,44,70,202307
230480,-1,1,202307
230490,-7,21,202307
230495,-7,71,202307
230500,62,96,202307
230510,33,39,202307
230520,4,24,202307
230523,-181,1207,202307
230526,2,12,202307
230530,0,16,202307
230533,-2,6,202307
230535,51,221,202307
230540,-19,219,202307
230550,124,762,202307
230560,1,17,202307
230565,-4,6,202307
230570,1,13,202307
230580,7,67,202307
230590,-2,14,202307
230600,2,16,202307
230610,-16,44,202307
230620,7,9,202307
230625,93,679,202307
230630,-23,149,202307
230640,126,662,202307
230650,-3,5,202307
230655,32,84,202307
230660,4,10,202307
230670,12,28,202307
230680,-4,16,202307
230690,30,160,202307
230700,19,107,202307
230710,-1,25,202307
230725,65,479,202307
230730,-3,2945,202307
230740,5,31,202307
230750,56,66,202307
230760,112,562,202307
230763,34,62,202307
230765,228,4260,202307
230770,33,649,202307
230780,10,140,202307
230790,0,2,202307
230800,-7,75,202307
230810,36,116,202307
230820,3,19,202307
230830,-9,45,202307
230835,-2,4,202307
230837,-7,7,202307
230840,-28,72,202307
230850,5,85,202307
230860,-3,15,202307
230870,87,527,202307
230880,-2,2,202307
230890,0,10,202307
230900,-2,4,202307
230910,-3,11,202307
230920,-3,43,202307
230930,14,38,202307
230940,-6,60,202307
230945,2,22,202307
230950,0,12,202307
230960,29,433,202307
230970,159,511,202307
230980,-3,7,202307
230990,-2,4,202307
231000,-5,7,202307
231010,-6,10,202307
231020,32,140,202307
231025,29,149,202307
231030,12,20,202307
231040,-4,4,202307
231050,-11,49,202307
231060,-2,4,202307
231070,-19,129,202307
231080,55,139,202307
231085,-7,111,202307
231090,1,7,202307
231095,-1,1,202307
231100,10,16,202307
231110,-6,18,202307
231120,1,3,202307
231123,-2,2,202307
231126,6,10,202307
231130,32,302,202307
231135,-4,10,202307
231140,-69,693,202307
231150,-38,196,202307
231160,-2,78,202307
231170,-1,17,202307
231180,147,651,202307
231190,0,8,202307
231195,-2,8,202307
231200,-3,13,202307
231210,5,11,202307
231220,-70,146,202307
231230,-10,94,202307
231240,-20,882,202307
231250,3,3,202307
231260,-6,6,202307
231270,-28,100,202307
231280,11,15,202307
231290,163,2119,202307
231300,4,72,202307
231310,12,102,202307
231320,7,11,202307
231325,0,2,202307
231330,-3,159,202307
231335,-1,17,202307
231340,98,532,202307
231350,12,264,202307
231355,2,6,202307
231360,0,140,202307
231370,-2,2,202307
231375,2,26,202307
231380,-2,28,202307
231390,8,18,202307
231395,-7,53,202307
231400,-9,91,202307
231410,6,44,202307
240010,6,66,202307
240020,205,719,202307
240030,70,94,202307
240050,8,16,202307
240060,11,11,202307
240070,-8,312,202307
240080,15,37,202307
240090,-3,7,202307
240100,286,420,202307
240110,-32,248,202307
240120,632,690,202307
240130,6,6,202307
240140,39,105,202307
240145,199,399,202307
240150,0,2,202307
240160,0,2,202307
240165,-4,4,202307
240170,-7,11,202307
240180,0,22,202307
240185,7,51,202307
